Transaccion_id,Fecha_transcc,Cliente_id,Factura,Fecha_Factura,Item,Precio_unitario,Cantidad,Subtotal,IVA_12,Total_Factura,Forma_pago
775,"2021-05-07 00:00:00",197,F-000-0775,"2021-05-07 00:00:00",Pack-B,250,6,1500,180,1680,Credito
776,"2021-02-03 00:00:00",357,F-000-0776,"2021-02-03 00:00:00",Pack-A,150,9,1350,162,1512,Credito
777,"2021-01-29 00:00:00",253,F-000-0777,"2021-01-29 00:00:00",Pack-B,250,8,2000,240,2240,Credito
778,"2021-01-06 00:00:00",135,F-000-0778,"2021-01-06 00:00:00",Pack-B,250,4,1000,120,1120,Credito
779,"2021-04-22 00:00:00",281,F-000-0779,"2021-04-22 00:00:00",Pack-B,250,6,1500,180,1680,Credito
780,"2021-02-12 00:00:00",430,F-000-0780,"2021-02-12 00:00:00",Pack-C,350,6,2100,252,2352,Credito
781,"2021-03-19 00:00:00",157,F-000-0781,"2021-03-19 00:00:00",Pack-A,150,2,300,36,336,Credito
782,"2021-05-07 00:00:00",197,F-000-0782,"2021-05-07 00:00:00",Pack-C,350,3,1050,126,1176,Credito
783,"2021-05-17 00:00:00",254,F-000-0783,"2021-05-17 00:00:00",Pack-C,350,6,2100,252,2352,Credito
784,"2021-06-28 00:00:00",164,F-000-0784,"2021-06-28 00:00:00",Pack-B,250,5,1250,150,1400,Credito
785,"2021-05-31 00:00:00",468,F-000-0785,"2021-05-31 00:00:00",Pack-B,250,2,500,60,560,Credito
786,"2021-05-04 00:00:00",378,F-000-0786,"2021-05-04 00:00:00",Pack-B,250,5,1250,150,1400,Credito
787,"2021-02-18 00:00:00",298,F-000-0787,"2021-02-18 00:00:00",Pack-B,250,3,750,90,840,Credito
788,"2021-03-12 00:00:00",378,F-000-0788,"2021-03-12 00:00:00",Pack-C,350,1,350,42,392,Credito
789,"2021-06-22 00:00:00",298,F-000-0789,"2021-06-22 00:00:00",Pack-B,250,4,1000,120,1120,Credito
790,"2021-01-22 00:00:00",500,F-000-0790,"2021-01-22 00:00:00",Pack-C,350,3,1050,126,1176,Credito
791,"2021-06-08 00:00:00",259,F-000-0791,"2021-06-08 00:00:00",Pack-C,350,3,1050,126,1176,Credito
792,"2021-04-26 00:00:00",467,F-000-0792,"2021-04-26 00:00:00",Pack-A,150,5,750,90,840,Credito
793,"2021-03-03 00:00:00",348,F-000-0793,"2021-03-03 00:00:00",Pack-C,350,6,2100,252,2352,Credito
794,"2021-01-28 00:00:00",309,F-000-0794,"2021-01-28 00:00:00",Pack-C,350,7,2450,294,2744,Credito
795,"2021-06-22 00:00:00",345,F-000-0795,"2021-06-22 00:00:00",Pack-B,250,3,750,90,840,Credito
796,"2021-01-11 00:00:00",309,F-000-0796,"2021-01-11 00:00:00",Pack-B,250,9,2250,270,2520,Credito
797,"2021-03-10 00:00:00",191,F-000-0797,"2021-03-10 00:00:00",Pack-A,150,1,150,18,168,Credito
798,"2021-03-02 00:00:00",253,F-000-0798,"2021-03-02 00:00:00",Pack-C,350,3,1050,126,1176,Credito
799,"2021-01-18 00:00:00",197,F-000-0799,"2021-01-18 00:00:00",Pack-B,250,3,750,90,840,Credito
800,"2021-01-04 00:00:00",221,F-000-0800,"2021-01-04 00:00:00",Pack-A,150,2,300,36,336,Credito
801,"2021-01-27 00:00:00",41,F-000-0801,"2021-01-27 00:00:00",Pack-C,350,2,700,84,784,Credito
802,"2021-06-14 00:00:00",185,F-000-0802,"2021-06-14 00:00:00",Pack-C,350,6,2100,252,2352,Credito
803,"2021-01-22 00:00:00",228,F-000-0803,"2021-01-22 00:00:00",Pack-A,150,2,300,36,336,Credito
804,"2021-04-08 00:00:00",345,F-000-0804,"2021-04-08 00:00:00",Pack-B,250,7,1750,210,1960,Credito
805,"2021-01-20 00:00:00",135,F-000-0805,"2021-01-20 00:00:00",Pack-C,350,8,2800,336,3136,Credito
806,"2021-01-07 00:00:00",486,F-000-0806,"2021-01-07 00:00:00",Pack-B,250,3,750,90,840,Credito
807,"2021-02-03 00:00:00",141,F-000-0807,"2021-02-03 00:00:00",Pack-B,250,5,1250,150,1400,Credito
808,"2021-03-03 00:00:00",3,F-000-0808,"2021-03-03 00:00:00",Pack-A,150,6,900,108,1008,Credito
809,"2021-01-22 00:00:00",213,F-000-0809,"2021-01-22 00:00:00",Pack-B,250,3,750,90,840,Credito
810,"2021-05-04 00:00:00",324,F-000-0810,"2021-05-04 00:00:00",Pack-C,350,3,1050,126,1176,Credito
811,"2021-01-13 00:00:00",430,F-000-0811,"2021-01-13 00:00:00",Pack-C,350,4,1400,168,1568,Credito
812,"2021-02-11 00:00:00",281,F-000-0812,"2021-02-11 00:00:00",Pack-B,250,5,1250,150,1400,Credito
813,"2021-02-12 00:00:00",324,F-000-0813,"2021-02-12 00:00:00",Pack-B,250,4,1000,120,1120,Credito
814,"2021-03-02 00:00:00",135,F-000-0814,"2021-03-02 00:00:00",Pack-C,350,2,700,84,784,Credito
815,"2021-04-22 00:00:00",500,F-000-0815,"2021-04-22 00:00:00",Pack-B,250,2,500,60,560,Credito
816,"2021-05-03 00:00:00",142,F-000-0816,"2021-05-03 00:00:00",Pack-C,350,7,2450,294,2744,Credito
817,"2021-03-17 00:00:00",500,F-000-0817,"2021-03-17 00:00:00",Pack-B,250,2,500,60,560,Credito
818,"2021-05-12 00:00:00",461,F-000-0818,"2021-05-12 00:00:00",Pack-B,250,5,1250,150,1400,Credito
819,"2021-01-28 00:00:00",430,F-000-0819,"2021-01-28 00:00:00",Pack-A,150,7,1050,126,1176,Credito
820,"2021-02-24 00:00:00",164,F-000-0820,"2021-02-24 00:00:00",Pack-C,350,1,350,42,392,Credito
821,"2021-06-07 00:00:00",439,F-000-0821,"2021-06-07 00:00:00",Pack-B,250,6,1500,180,1680,Credito
822,"2021-03-11 00:00:00",140,F-000-0822,"2021-03-11 00:00:00",Pack-B,250,6,1500,180,1680,Credito
823,"2021-06-01 00:00:00",157,F-000-0823,"2021-06-01 00:00:00",Pack-B,250,2,500,60,560,Credito
824,"2021-04-06 00:00:00",41,F-000-0824,"2021-04-06 00:00:00",Pack-B,250,3,750,90,840,Credito
825,"2021-06-03 00:00:00",41,F-000-0825,"2021-06-03 00:00:00",Pack-C,350,4,1400,168,1568,Credito
826,"2021-05-04 00:00:00",12,F-000-0826,"2021-05-04 00:00:00",Pack-C,350,2,700,84,784,Credito
827,"2021-04-29 00:00:00",191,F-000-0827,"2021-04-29 00:00:00",Pack-C,350,6,2100,252,2352,Credito
828,"2021-02-17 00:00:00",12,F-000-0828,"2021-02-17 00:00:00",Pack-B,250,1,250,30,280,Credito
829,"2021-03-18 00:00:00",281,F-000-0829,"2021-03-18 00:00:00",Pack-A,150,3,450,54,504,Credito
830,"2021-03-12 00:00:00",42,F-000-0830,"2021-03-12 00:00:00",Pack-C,350,3,1050,126,1176,Credito
831,"2021-03-10 00:00:00",461,F-000-0831,"2021-03-10 00:00:00",Pack-C,350,2,700,84,784,Credito
832,"2021-05-13 00:00:00",430,F-000-0832,"2021-05-13 00:00:00",Pack-C,350,8,2800,336,3136,Credito
833,"2021-03-31 00:00:00",500,F-000-0833,"2021-03-31 00:00:00",Pack-A,150,9,1350,162,1512,Credito
834,"2021-04-12 00:00:00",41,F-000-0834,"2021-04-12 00:00:00",Pack-A,150,6,900,108,1008,Credito
835,"2021-04-29 00:00:00",378,F-000-0835,"2021-04-29 00:00:00",Pack-A,150,9,1350,162,1512,Credito
836,"2021-04-08 00:00:00",253,F-000-0836,"2021-04-08 00:00:00",Pack-C,350,5,1750,210,1960,Credito
837,"2021-01-29 00:00:00",197,F-000-0837,"2021-01-29 00:00:00",Pack-C,350,6,2100,252,2352,Credito
838,"2021-05-04 00:00:00",226,F-000-0838,"2021-05-04 00:00:00",Pack-B,250,4,1000,120,1120,Credito
839,"2021-01-01 00:00:00",485,F-000-0839,"2021-01-01 00:00:00",Pack-A,150,4,600,72,672,Credito
840,"2021-01-01 00:00:00",254,F-000-0840,"2021-01-01 00:00:00",Pack-A,150,9,1350,162,1512,Credito
841,"2021-03-10 00:00:00",342,F-000-0841,"2021-03-10 00:00:00",Pack-B,250,5,1250,150,1400,Credito
842,"2021-05-03 00:00:00",253,F-000-0842,"2021-05-03 00:00:00",Pack-B,250,4,1000,120,1120,Credito
843,"2021-03-11 00:00:00",461,F-000-0843,"2021-03-11 00:00:00",Pack-B,250,5,1250,150,1400,Credito
844,"2021-01-13 00:00:00",135,F-000-0844,"2021-01-13 00:00:00",Pack-A,150,9,1350,162,1512,Credito
845,"2021-06-15 00:00:00",41,F-000-0845,"2021-06-15 00:00:00",Pack-C,350,9,3150,378,3528,Credito
846,"2021-02-11 00:00:00",254,F-000-0846,"2021-02-11 00:00:00",Pack-B,250,5,1250,150,1400,Credito
847,"2021-06-02 00:00:00",439,F-000-0847,"2021-06-02 00:00:00",Pack-A,150,5,750,90,840,Credito
848,"2021-02-01 00:00:00",77,F-000-0848,"2021-02-01 00:00:00",Pack-B,250,7,1750,210,1960,Credito
849,"2021-03-17 00:00:00",500,F-000-0849,"2021-03-17 00:00:00",Pack-A,150,2,300,36,336,Credito
850,"2021-06-18 00:00:00",165,F-000-0850,"2021-06-18 00:00:00",Pack-B,250,1,250,30,280,Credito
851,"2021-05-31 00:00:00",468,F-000-0851,"2021-05-31 00:00:00",Pack-B,250,6,1500,180,1680,Credito
852,"2021-03-31 00:00:00",221,F-000-0852,"2021-03-31 00:00:00",Pack-A,150,6,900,108,1008,Credito
853,"2021-01-19 00:00:00",443,F-000-0853,"2021-01-19 00:00:00",Pack-C,350,8,2800,336,3136,Credito
854,"2021-03-17 00:00:00",351,F-000-0854,"2021-03-17 00:00:00",Pack-B,250,2,500,60,560,Credito
855,"2021-02-15 00:00:00",135,F-000-0855,"2021-02-15 00:00:00",Pack-C,350,1,350,42,392,Credito
856,"2021-05-27 00:00:00",165,F-000-0856,"2021-05-27 00:00:00",Pack-B,250,9,2250,270,2520,Credito
857,"2021-06-22 00:00:00",191,F-000-0857,"2021-06-22 00:00:00",Pack-A,150,9,1350,162,1512,Credito
858,"2021-02-04 00:00:00",26,F-000-0858,"2021-02-04 00:00:00",Pack-C,350,3,1050,126,1176,Credito
859,"2021-01-26 00:00:00",342,F-000-0859,"2021-01-26 00:00:00",Pack-A,150,2,300,36,336,Credito
860,"2021-05-04 00:00:00",12,F-000-0860,"2021-05-04 00:00:00",Pack-B,250,7,1750,210,1960,Credito
861,"2021-02-19 00:00:00",342,F-000-0861,"2021-02-19 00:00:00",Pack-A,150,1,150,18,168,Credito
862,"2021-06-11 00:00:00",3,F-000-0862,"2021-06-11 00:00:00",Pack-A,150,8,1200,144,1344,Credito
863,"2021-03-25 00:00:00",221,F-000-0863,"2021-03-25 00:00:00",Pack-B,250,2,500,60,560,Credito
864,"2021-05-12 00:00:00",306,F-000-0864,"2021-05-12 00:00:00",Pack-B,250,4,1000,120,1120,Credito
865,"2021-03-05 00:00:00",443,F-000-0865,"2021-03-05 00:00:00",Pack-C,350,4,1400,168,1568,Credito
866,"2021-05-03 00:00:00",3,F-000-0866,"2021-05-03 00:00:00",Pack-A,150,7,1050,126,1176,Credito
867,"2021-06-22 00:00:00",461,F-000-0867,"2021-06-22 00:00:00",Pack-B,250,5,1250,150,1400,Credito
868,"2021-03-25 00:00:00",443,F-000-0868,"2021-03-25 00:00:00",Pack-A,150,3,450,54,504,Credito
869,"2021-06-01 00:00:00",226,F-000-0869,"2021-06-01 00:00:00",Pack-C,350,7,2450,294,2744,Credito
870,"2021-05-18 00:00:00",142,F-000-0870,"2021-05-18 00:00:00",Pack-B,250,9,2250,270,2520,Credito
871,"2021-02-11 00:00:00",221,F-000-0871,"2021-02-11 00:00:00",Pack-C,350,9,3150,378,3528,Credito
872,"2021-05-24 00:00:00",253,F-000-0872,"2021-05-24 00:00:00",Pack-B,250,8,2000,240,2240,Credito
873,"2021-06-10 00:00:00",157,F-000-0873,"2021-06-10 00:00:00",Pack-B,250,3,750,90,840,Credito
874,"2021-06-03 00:00:00",324,F-000-0874,"2021-06-03 00:00:00",Pack-B,250,6,1500,180,1680,Credito
875,"2021-03-03 00:00:00",157,F-000-0875,"2021-03-03 00:00:00",Pack-B,250,1,250,30,280,Credito
876,"2021-05-12 00:00:00",468,F-000-0876,"2021-05-12 00:00:00",Pack-A,150,2,300,36,336,Credito
877,"2021-04-07 00:00:00",351,F-000-0877,"2021-04-07 00:00:00",Pack-C,350,9,3150,378,3528,Credito
878,"2021-02-23 00:00:00",348,F-000-0878,"2021-02-23 00:00:00",Pack-B,250,7,1750,210,1960,Credito
879,"2021-02-09 00:00:00",12,F-000-0879,"2021-02-09 00:00:00",Pack-C,350,1,350,42,392,Credito
880,"2021-04-20 00:00:00",140,F-000-0880,"2021-04-20 00:00:00",Pack-C,350,3,1050,126,1176,Credito
881,"2021-05-27 00:00:00",443,F-000-0881,"2021-05-27 00:00:00",Pack-A,150,9,1350,162,1512,Credito
882,"2021-04-14 00:00:00",95,F-000-0882,"2021-04-14 00:00:00",Pack-B,250,6,1500,180,1680,Credito
883,"2021-03-03 00:00:00",351,F-000-0883,"2021-03-03 00:00:00",Pack-A,150,4,600,72,672,Credito
884,"2021-05-26 00:00:00",229,F-000-0884,"2021-05-26 00:00:00",Pack-C,350,2,700,84,784,Credito
885,"2021-01-21 00:00:00",358,F-000-0885,"2021-01-21 00:00:00",Pack-A,150,4,600,72,672,Credito
886,"2021-06-04 00:00:00",467,F-000-0886,"2021-06-04 00:00:00",Pack-B,250,8,2000,240,2240,Credito
887,"2021-02-19 00:00:00",42,F-000-0887,"2021-02-19 00:00:00",Pack-C,350,8,2800,336,3136,Credito
888,"2021-06-04 00:00:00",500,F-000-0888,"2021-06-04 00:00:00",Pack-A,150,7,1050,126,1176,Credito
889,"2021-03-04 00:00:00",165,F-000-0889,"2021-03-04 00:00:00",Pack-A,150,8,1200,144,1344,Credito
890,"2021-03-03 00:00:00",486,F-000-0890,"2021-03-03 00:00:00",Pack-A,150,3,450,54,504,Credito
891,"2021-04-12 00:00:00",345,F-000-0891,"2021-04-12 00:00:00",Pack-A,150,7,1050,126,1176,Credito
892,"2021-02-01 00:00:00",485,F-000-0892,"2021-02-01 00:00:00",Pack-A,150,7,1050,126,1176,Credito
893,"2021-01-07 00:00:00",329,F-000-0893,"2021-01-07 00:00:00",Pack-B,250,2,500,60,560,Credito
894,"2021-03-25 00:00:00",77,F-000-0894,"2021-03-25 00:00:00",Pack-A,150,8,1200,144,1344,Credito
895,"2021-03-12 00:00:00",348,F-000-0895,"2021-03-12 00:00:00",Pack-C,350,9,3150,378,3528,Credito
896,"2021-04-19 00:00:00",42,F-000-0896,"2021-04-19 00:00:00",Pack-B,250,5,1250,150,1400,Credito
897,"2021-06-10 00:00:00",325,F-000-0897,"2021-06-10 00:00:00",Pack-C,350,8,2800,336,3136,Credito
898,"2021-03-19 00:00:00",228,F-000-0898,"2021-03-19 00:00:00",Pack-B,250,3,750,90,840,Credito
899,"2021-01-06 00:00:00",142,F-000-0899,"2021-01-06 00:00:00",Pack-C,350,8,2800,336,3136,Credito
900,"2021-05-11 00:00:00",324,F-000-0900,"2021-05-11 00:00:00",Pack-A,150,1,150,18,168,Credito
901,"2021-04-08 00:00:00",468,F-000-0901,"2021-04-08 00:00:00",Pack-A,150,5,750,90,840,Credito
902,"2021-05-18 00:00:00",500,F-000-0902,"2021-05-18 00:00:00",Pack-A,150,6,900,108,1008,Credito
903,"2021-01-25 00:00:00",485,F-000-0903,"2021-01-25 00:00:00",Pack-C,350,5,1750,210,1960,Credito
904,"2021-04-23 00:00:00",157,F-000-0904,"2021-04-23 00:00:00",Pack-A,150,7,1050,126,1176,Credito
905,"2021-05-31 00:00:00",41,F-000-0905,"2021-05-31 00:00:00",Pack-A,150,8,1200,144,1344,Credito
906,"2021-03-02 00:00:00",12,F-000-0906,"2021-03-02 00:00:00",Pack-C,350,7,2450,294,2744,Credito
907,"2021-02-16 00:00:00",357,F-000-0907,"2021-02-16 00:00:00",Pack-A,150,5,750,90,840,Credito
908,"2021-04-22 00:00:00",229,F-000-0908,"2021-04-22 00:00:00",Pack-B,250,2,500,60,560,Credito
909,"2021-02-24 00:00:00",226,F-000-0909,"2021-02-24 00:00:00",Pack-C,350,9,3150,378,3528,Credito
910,"2021-06-14 00:00:00",253,F-000-0910,"2021-06-14 00:00:00",Pack-B,250,7,1750,210,1960,Credito
911,"2021-03-05 00:00:00",228,F-000-0911,"2021-03-05 00:00:00",Pack-B,250,9,2250,270,2520,Credito
912,"2021-04-23 00:00:00",41,F-000-0912,"2021-04-23 00:00:00",Pack-C,350,8,2800,336,3136,Credito
913,"2021-03-09 00:00:00",165,F-000-0913,"2021-03-09 00:00:00",Pack-C,350,4,1400,168,1568,Credito
914,"2021-03-10 00:00:00",41,F-000-0914,"2021-03-10 00:00:00",Pack-B,250,1,250,30,280,Credito
915,"2021-02-18 00:00:00",500,F-000-0915,"2021-02-18 00:00:00",Pack-A,150,1,150,18,168,Credito
916,"2021-04-30 00:00:00",254,F-000-0916,"2021-04-30 00:00:00",Pack-A,150,4,600,72,672,Credito
917,"2021-06-29 00:00:00",95,F-000-0917,"2021-06-29 00:00:00",Pack-B,250,8,2000,240,2240,Credito
918,"2021-01-01 00:00:00",165,F-000-0918,"2021-01-01 00:00:00",Pack-A,150,1,150,18,168,Credito
919,"2021-02-19 00:00:00",228,F-000-0919,"2021-02-19 00:00:00",Pack-A,150,4,600,72,672,Credito
920,"2021-01-01 00:00:00",357,F-000-0920,"2021-01-01 00:00:00",Pack-A,150,7,1050,126,1176,Credito
921,"2021-03-19 00:00:00",95,F-000-0921,"2021-03-19 00:00:00",Pack-B,250,6,1500,180,1680,Credito
922,"2021-05-17 00:00:00",226,F-000-0922,"2021-05-17 00:00:00",Pack-B,250,9,2250,270,2520,Credito
923,"2021-02-09 00:00:00",467,F-000-0923,"2021-02-09 00:00:00",Pack-A,150,9,1350,162,1512,Credito
924,"2021-03-29 00:00:00",378,F-000-0924,"2021-03-29 00:00:00",Pack-C,350,1,350,42,392,Credito
925,"2021-06-07 00:00:00",262,F-000-0925,"2021-06-07 00:00:00",Pack-A,150,6,900,108,1008,Credito
926,"2021-01-08 00:00:00",41,F-000-0926,"2021-01-08 00:00:00",Pack-B,250,3,750,90,840,Credito
927,"2021-06-16 00:00:00",298,F-000-0927,"2021-06-16 00:00:00",Pack-B,250,8,2000,240,2240,Credito
928,"2021-02-24 00:00:00",12,F-000-0928,"2021-02-24 00:00:00",Pack-B,250,3,750,90,840,Credito
929,"2021-06-25 00:00:00",358,F-000-0929,"2021-06-25 00:00:00",Pack-B,250,9,2250,270,2520,Credito
930,"2021-03-02 00:00:00",95,F-000-0930,"2021-03-02 00:00:00",Pack-C,350,4,1400,168,1568,Credito
931,"2021-05-10 00:00:00",281,F-000-0931,"2021-05-10 00:00:00",Pack-B,250,4,1000,120,1120,Credito
932,"2021-02-17 00:00:00",378,F-000-0932,"2021-02-17 00:00:00",Pack-B,250,6,1500,180,1680,Credito
933,"2021-06-15 00:00:00",329,F-000-0933,"2021-06-15 00:00:00",Pack-C,350,2,700,84,784,Credito
934,"2021-02-23 00:00:00",157,F-000-0934,"2021-02-23 00:00:00",Pack-B,250,1,250,30,280,Credito
935,"2021-06-15 00:00:00",324,F-000-0935,"2021-06-15 00:00:00",Pack-C,350,7,2450,294,2744,Credito
936,"2021-06-01 00:00:00",213,F-000-0936,"2021-06-01 00:00:00",Pack-C,350,9,3150,378,3528,Credito
937,"2021-03-16 00:00:00",191,F-000-0937,"2021-03-16 00:00:00",Pack-C,350,2,700,84,784,Credito
938,"2021-04-08 00:00:00",281,F-000-0938,"2021-04-08 00:00:00",Pack-C,350,2,700,84,784,Credito
939,"2021-04-22 00:00:00",229,F-000-0939,"2021-04-22 00:00:00",Pack-A,150,6,900,108,1008,Credito
940,"2021-02-03 00:00:00",468,F-000-0940,"2021-02-03 00:00:00",Pack-A,150,4,600,72,672,Credito
941,"2021-01-05 00:00:00",461,F-000-0941,"2021-01-05 00:00:00",Pack-C,350,4,1400,168,1568,Credito
942,"2021-01-26 00:00:00",461,F-000-0942,"2021-01-26 00:00:00",Pack-B,250,3,750,90,840,Credito
943,"2021-03-12 00:00:00",142,F-000-0943,"2021-03-12 00:00:00",Pack-A,150,5,750,90,840,Credito
944,"2021-06-29 00:00:00",157,F-000-0944,"2021-06-29 00:00:00",Pack-C,350,2,700,84,784,Credito
945,"2021-02-23 00:00:00",164,F-000-0945,"2021-02-23 00:00:00",Pack-C,350,2,700,84,784,Credito
946,"2021-03-02 00:00:00",164,F-000-0946,"2021-03-02 00:00:00",Pack-B,250,4,1000,120,1120,Credito
947,"2021-06-23 00:00:00",185,F-000-0947,"2021-06-23 00:00:00",Pack-B,250,4,1000,120,1120,Credito
948,"2021-01-29 00:00:00",461,F-000-0948,"2021-01-29 00:00:00",Pack-C,350,8,2800,336,3136,Credito
949,"2021-03-15 00:00:00",253,F-000-0949,"2021-03-15 00:00:00",Pack-C,350,3,1050,126,1176,Credito
950,"2021-05-21 00:00:00",164,F-000-0950,"2021-05-21 00:00:00",Pack-B,250,7,1750,210,1960,Credito
951,"2021-05-13 00:00:00",430,F-000-0951,"2021-05-13 00:00:00",Pack-B,250,2,500,60,560,Credito
952,"2021-04-08 00:00:00",3,F-000-0952,"2021-04-08 00:00:00",Pack-C,350,6,2100,252,2352,Credito
953,"2021-03-26 00:00:00",298,F-000-0953,"2021-03-26 00:00:00",Pack-A,150,2,300,36,336,Credito
954,"2021-05-10 00:00:00",259,F-000-0954,"2021-05-10 00:00:00",Pack-B,250,9,2250,270,2520,Credito
955,"2021-06-23 00:00:00",228,F-000-0955,"2021-06-23 00:00:00",Pack-C,350,5,1750,210,1960,Credito
956,"2021-04-29 00:00:00",135,F-000-0956,"2021-04-29 00:00:00",Pack-C,350,6,2100,252,2352,Credito
957,"2021-06-02 00:00:00",485,F-000-0957,"2021-06-02 00:00:00",Pack-C,350,1,350,42,392,Credito
958,"2021-06-17 00:00:00",342,F-000-0958,"2021-06-17 00:00:00",Pack-C,350,5,1750,210,1960,Credito
959,"2021-05-06 00:00:00",226,F-000-0959,"2021-05-06 00:00:00",Pack-C,350,1,350,42,392,Credito
960,"2021-05-28 00:00:00",95,F-000-0960,"2021-05-28 00:00:00",Pack-C,350,7,2450,294,2744,Credito
961,"2021-01-05 00:00:00",41,F-000-0961,"2021-01-05 00:00:00",Pack-B,250,3,750,90,840,Credito
962,"2021-03-10 00:00:00",461,F-000-0962,"2021-03-10 00:00:00",Pack-C,350,8,2800,336,3136,Credito
963,"2021-04-16 00:00:00",324,F-000-0963,"2021-04-16 00:00:00",Pack-C,350,9,3150,378,3528,Credito
964,"2021-05-07 00:00:00",486,F-000-0964,"2021-05-07 00:00:00",Pack-B,250,7,1750,210,1960,Credito
965,"2021-05-13 00:00:00",3,F-000-0965,"2021-05-13 00:00:00",Pack-C,350,2,700,84,784,Credito
966,"2021-01-15 00:00:00",345,F-000-0966,"2021-01-15 00:00:00",Pack-A,150,1,150,18,168,Credito
967,"2021-02-15 00:00:00",185,F-000-0967,"2021-02-15 00:00:00",Pack-A,150,7,1050,126,1176,Credito
968,"2021-03-29 00:00:00",262,F-000-0968,"2021-03-29 00:00:00",Pack-A,150,3,450,54,504,Credito
969,"2021-05-04 00:00:00",77,F-000-0969,"2021-05-04 00:00:00",Pack-C,350,2,700,84,784,Credito
970,"2021-03-18 00:00:00",164,F-000-0970,"2021-03-18 00:00:00",Pack-B,250,4,1000,120,1120,Credito
971,"2021-02-18 00:00:00",306,F-000-0971,"2021-02-18 00:00:00",Pack-A,150,6,900,108,1008,Credito
972,"2021-03-01 00:00:00",309,F-000-0972,"2021-03-01 00:00:00",Pack-A,150,6,900,108,1008,Credito
973,"2021-04-13 00:00:00",41,F-000-0973,"2021-04-13 00:00:00",Pack-B,250,8,2000,240,2240,Credito
974,"2021-05-05 00:00:00",443,F-000-0974,"2021-05-05 00:00:00",Pack-C,350,4,1400,168,1568,Credito
975,"2021-03-09 00:00:00",351,F-000-0975,"2021-03-09 00:00:00",Pack-A,150,1,150,18,168,Credito
976,"2021-05-14 00:00:00",197,F-000-0976,"2021-05-14 00:00:00",Pack-A,150,4,600,72,672,Credito
977,"2021-06-22 00:00:00",229,F-000-0977,"2021-06-22 00:00:00",Pack-A,150,1,150,18,168,Credito
978,"2021-04-09 00:00:00",113,F-000-0978,"2021-04-09 00:00:00",Pack-B,250,7,1750,210,1960,Credito
979,"2021-06-04 00:00:00",191,F-000-0979,"2021-06-04 00:00:00",Pack-B,250,4,1000,120,1120,Credito
980,"2021-02-22 00:00:00",298,F-000-0980,"2021-02-22 00:00:00",Pack-A,150,4,600,72,672,Credito
981,"2021-04-30 00:00:00",342,F-000-0981,"2021-04-30 00:00:00",Pack-B,250,4,1000,120,1120,Credito
982,"2021-05-10 00:00:00",443,F-000-0982,"2021-05-10 00:00:00",Pack-B,250,3,750,90,840,Credito
983,"2021-01-27 00:00:00",298,F-000-0983,"2021-01-27 00:00:00",Pack-C,350,5,1750,210,1960,Credito
984,"2021-01-25 00:00:00",12,F-000-0984,"2021-01-25 00:00:00",Pack-B,250,4,1000,120,1120,Credito
985,"2021-03-25 00:00:00",140,F-000-0985,"2021-03-25 00:00:00",Pack-A,150,9,1350,162,1512,Credito
986,"2021-02-22 00:00:00",468,F-000-0986,"2021-02-22 00:00:00",Pack-A,150,3,450,54,504,Credito
987,"2021-04-26 00:00:00",26,F-000-0987,"2021-04-26 00:00:00",Pack-A,150,7,1050,126,1176,Credito
988,"2021-06-14 00:00:00",309,F-000-0988,"2021-06-14 00:00:00",Pack-B,250,9,2250,270,2520,Credito
989,"2021-03-25 00:00:00",140,F-000-0989,"2021-03-25 00:00:00",Pack-A,150,9,1350,162,1512,Credito
990,"2021-04-19 00:00:00",254,F-000-0990,"2021-04-19 00:00:00",Pack-C,350,4,1400,168,1568,Credito
991,"2021-01-20 00:00:00",461,F-000-0991,"2021-01-20 00:00:00",Pack-C,350,2,700,84,784,Credito
992,"2021-01-06 00:00:00",345,F-000-0992,"2021-01-06 00:00:00",Pack-A,150,2,300,36,336,Credito
993,"2021-01-11 00:00:00",213,F-000-0993,"2021-01-11 00:00:00",Pack-B,250,1,250,30,280,Credito
994,"2021-03-18 00:00:00",140,F-000-0994,"2021-03-18 00:00:00",Pack-C,350,5,1750,210,1960,Credito
995,"2021-03-03 00:00:00",77,F-000-0995,"2021-03-03 00:00:00",Pack-C,350,3,1050,126,1176,Credito
996,"2021-01-05 00:00:00",77,F-000-0996,"2021-01-05 00:00:00",Pack-B,250,3,750,90,840,Credito
997,"2021-06-15 00:00:00",430,F-000-0997,"2021-06-15 00:00:00",Pack-C,350,9,3150,378,3528,Credito
998,"2021-01-22 00:00:00",254,F-000-0998,"2021-01-22 00:00:00",Pack-A,150,1,150,18,168,Credito
999,"2021-01-26 00:00:00",12,F-000-0999,"2021-01-26 00:00:00",Pack-B,250,8,2000,240,2240,Credito
1000,"2021-03-08 00:00:00",254,F-000-01000,"2021-03-08 00:00:00",Pack-A,150,2,300,36,336,Credito
1001,"2021-03-08 00:00:00",113,F-000-01001,"2021-03-08 00:00:00",Pack-B,250,4,1000,120,1120,Credito
1002,"2021-01-05 00:00:00",348,F-000-01002,"2021-01-05 00:00:00",Pack-C,350,5,1750,210,1960,Credito
1003,"2021-01-22 00:00:00",467,F-000-01003,"2021-01-22 00:00:00",Pack-B,250,2,500,60,560,Credito
1004,"2021-06-17 00:00:00",430,F-000-01004,"2021-06-17 00:00:00",Pack-B,250,4,1000,120,1120,Credito
1005,"2021-05-06 00:00:00",226,F-000-01005,"2021-05-06 00:00:00",Pack-C,350,2,700,84,784,Credito
